sku,product_name,category,subcategory,brand,price,cost,weight_lbs,length_in,width_in,height_in,shipping_class,stock_quantity,is_active
SA-WB-00935,TitanTrail Essential Insulated Sports Bottle Edge 11,Sports Accessories,Water Bottles,TitanTrail,43.99,22.44,0.91,12.65,4.25,4.40,STANDARD,1000,TRUE
SA-WB-00936,BlueWave Sports Competition Insulated Sports Bottle X1 12,Sports Accessories,Water Bottles,BlueWave Sports,21.99,13.29,0.57,11.23,3.55,4.06,STANDARD,1000,TRUE
SA-WB-00937,ForgeLine Classic Hydration Jug Edge 13,Sports Accessories,Water Bottles,ForgeLine,53.99,31.65,3.75,15.53,7.91,7.88,STANDARD,1000,TRUE
SA-WB-00938,FieldCraft Essential Hydration Jug Edge 14,Sports Accessories,Water Bottles,FieldCraft,31.99,19.28,3.64,15.32,7.32,7.90,STANDARD,1000,TRUE
SA-WB-00939,PeakMotion Performance Hydration Jug GT 15,Sports Accessories,Water Bottles,PeakMotion,22.99,16.20,1.26,12.65,8.95,8.04,STANDARD,1000,TRUE
SA-WB-00940,Redwood Sporting Essential Insulated Sports Bottle GT 16,Sports Accessories,Water Bottles,Redwood Sporting,35.99,19.95,1.75,10.77,4.33,4.30,STANDARD,1000,TRUE
SA-WB-00941,TrailForge Performance Hydration Jug GT 17,Sports Accessories,Water Bottles,TrailForge,38.99,26.07,1.97,14.93,8.34,8.75,STANDARD,1000,TRUE
SA-WB-00942,Velocity Gear Trail Shaker Bottle X1 18,Sports Accessories,Water Bottles,Velocity Gear,23.99,12.06,0.90,9.86,4.14,4.19,STANDARD,1000,TRUE
SA-WB-00943,TrailForge Pro Hydration Jug LT 19,Sports Accessories,Water Bottles,TrailForge,44.99,22.73,3.08,12.56,8.95,7.20,STANDARD,1000,TRUE
SA-PE-00944,PeakMotion Classic Elbow Pad Set GT,Sports Accessories,Protective Equipment,PeakMotion,17.99,12.56,1.52,10.64,7.32,4.21,STANDARD,1000,TRUE
SA-PE-00945,TitanTrail Pro Protective Cup Max,Sports Accessories,Protective Equipment,TitanTrail,12.99,9.02,0.31,7.29,6.24,4.11,STANDARD,1000,TRUE
SA-PE-00946,PeakMotion Performance Protective Cup LT,Sports Accessories,Protective Equipment,PeakMotion,45.99,28.46,0.36,8.69,5.64,4.29,STANDARD,1000,TRUE
SA-PE-00947,Summit Sports Pro All-Sport Knee Pads Pro,Sports Accessories,Protective Equipment,Summit Sports,22.99,13.73,1.27,12.14,8.29,5.32,STANDARD,1000,TRUE
SA-PE-00948,BlueWave Sports Trail Protective Cup XR,Sports Accessories,Protective Equipment,BlueWave Sports,23.99,13.41,0.83,8.44,5.84,4.41,STANDARD,1000,TRUE
SA-PE-00949,BlueWave Sports Competition Protective Cup GT,Sports Accessories,Protective Equipment,BlueWave Sports,37.99,22.30,0.38,7.71,5.93,4.44,STANDARD,1000,TRUE
SA-PE-00950,ForgeLine Premier Protective Cup XR 7,Sports Accessories,Protective Equipment,ForgeLine,30.99,15.72,0.80,7.86,5.46,3.81,STANDARD,1000,TRUE
SA-PE-00951,Pulse Athletics Trail All-Sport Knee Pads XR 8,Sports Accessories,Protective Equipment,Pulse Athletics,49.99,35.23,1.66,13.21,7.44,4.67,STANDARD,1000,TRUE
SA-PE-00952,BlueWave Sports Precision Protective Cup LT 9,Sports Accessories,Protective Equipment,BlueWave Sports,33.99,17.93,0.89,8.09,6.31,3.59,STANDARD,1000,TRUE
SA-PE-00953,CourtLine Pro Protective Cup GT 10,Sports Accessories,Protective Equipment,CourtLine,22.99,15.00,0.96,8.40,6.11,4.33,STANDARD,1000,TRUE
SA-PE-00954,PeakMotion Performance All-Sport Knee Pads Max 11,Sports Accessories,Protective Equipment,PeakMotion,45.99,28.20,0.81,11.86,8.56,5.19,STANDARD,1000,TRUE
SA-PE-00955,IronPeak Fitness Precision All-Sport Knee Pads Pro 12,Sports Accessories,Protective Equipment,IronPeak Fitness,33.15,18.69,0.53,10.81,8.89,4.79,STANDARD,1000,TRUE
SA-PE-00956,Redwood Sporting Competition Elbow Pad Set NX 13,Sports Accessories,Protective Equipment,Redwood Sporting,41.99,29.61,1.16,11.19,7.69,3.53,STANDARD,1000,TRUE
SA-PE-00957,BlueWave Sports Pro Elbow Pad Set X2 14,Sports Accessories,Protective Equipment,BlueWave Sports,31.99,17.71,1.47,9.88,7.79,3.69,STANDARD,1000,TRUE
SA-PE-00958,TrailForge Competition All-Sport Knee Pads LT 15,Sports Accessories,Protective Equipment,TrailForge,60.99,40.24,0.69,12.24,7.10,4.48,STANDARD,1000,TRUE
SA-PE-00959,ForgeLine Premier All-Sport Knee Pads S 16,Sports Accessories,Protective Equipment,ForgeLine,76.99,40.58,1.44,12.03,8.50,5.34,STANDARD,1000,TRUE
SA-PE-00960,Pulse Athletics Essential Elbow Pad Set X2 17,Sports Accessories,Protective Equipment,Pulse Athletics,55.99,34.86,0.96,8.98,6.58,3.83,STANDARD,1000,TRUE
SA-PE-00961,Northstar Outdoor Performance All-Sport Knee Pads X2 18,Sports Accessories,Protective Equipment,Northstar Outdoor,39.99,23.95,1.42,13.06,7.26,4.98,STANDARD,1000,TRUE
SA-PE-00962,RidgeRunner Precision Protective Cup Edge 19,Sports Accessories,Protective Equipment,RidgeRunner,20.99,13.10,0.54,8.53,6.12,3.79,STANDARD,1000,TRUE
SA-TA-00963,Apex Athletics Essential Speed Hurdle Set X1,Sports Accessories,Training Aids,Apex Athletics,89.99,63.64,3.02,22.86,11.38,8.81,STANDARD,1000,TRUE
SA-TA-00964,Apex Athletics Essential Reaction Ball Set X1,Sports Accessories,Training Aids,Apex Athletics,17.62,11.17,1.01,8.92,5.94,3.98,STANDARD,1000,TRUE
SA-TA-00965,StrikeZone Athletics Trail Training Cone Set GT,Sports Accessories,Training Aids,StrikeZone Athletics,48.99,27.88,2.63,10.71,10.02,7.11,STANDARD,1000,TRUE
SA-TA-00966,CoreEdge Essential Agility Ladder LT,Sports Accessories,Training Aids,CoreEdge,64.87,33.60,1.66,11.02,7.95,3.64,STANDARD,1000,TRUE
SA-TA-00967,StrikeZone Athletics Elite Reaction Ball Set S,Sports Accessories,Training Aids,StrikeZone Athletics,17.99,11.09,1.06,8.75,5.84,4.29,STANDARD,1000,TRUE
SA-TA-00968,Summit Sports Active Reaction Ball Set XR,Sports Accessories,Training Aids,Summit Sports,18.99,11.82,0.42,7.64,5.82,3.98,STANDARD,1000,TRUE
SA-TA-00969,BlueWave Sports Active Agility Ladder Max,Sports Accessories,Training Aids,BlueWave Sports,40.99,20.61,3.99,11.18,8.75,3.56,STANDARD,1000,TRUE
SA-TA-00970,FieldCraft Elite Agility Ladder NX,Sports Accessories,Training Aids,FieldCraft,53.99,27.72,1.07,11.59,8.11,4.32,STANDARD,1000,TRUE
SA-TA-00971,CourtLine Active Agility Ladder X1 9,Sports Accessories,Training Aids,CourtLine,46.99,23.42,1.65,12.25,7.07,3.88,STANDARD,1000,TRUE
SA-TA-00972,Summit Sports Performance Agility Ladder X1 10,Sports Accessories,Training Aids,Summit Sports,63.99,41.50,2.61,11.10,8.40,3.72,STANDARD,1000,TRUE
SA-TA-00973,Vantage Sport Precision Reaction Ball Set LT 11,Sports Accessories,Training Aids,Vantage Sport,21.99,15.71,0.54,8.47,5.31,3.53,STANDARD,1000,TRUE
SA-TA-00974,Altitude Works Premier Training Cone Set X2 12,Sports Accessories,Training Aids,Altitude Works,41.99,27.68,1.94,10.85,10.67,8.52,STANDARD,1000,TRUE
SA-TA-00975,Altitude Works Core Agility Ladder X2 13,Sports Accessories,Training Aids,Altitude Works,42.99,27.29,3.81,13.23,8.41,4.03,STANDARD,1000,TRUE
SA-TA-00976,CoreEdge Core Speed Hurdle Set LT 14,Sports Accessories,Training Aids,CoreEdge,94.99,48.64,5.13,23.11,10.69,8.36,STANDARD,1000,TRUE
SA-TA-00977,IronPeak Fitness Pro Speed Hurdle Set X1 15,Sports Accessories,Training Aids,IronPeak Fitness,48.99,24.25,8.93,25.99,11.52,8.75,STANDARD,1000,TRUE
SA-TA-00978,TrailForge Endurance Training Cone Set Edge 16,Sports Accessories,Training Aids,TrailForge,35.04,24.76,4.51,10.81,9.83,7.48,STANDARD,1000,TRUE
SA-TA-00979,Apex Athletics Performance Speed Hurdle Set X2 17,Sports Accessories,Training Aids,Apex Athletics,83.10,48.29,7.91,26.35,10.92,7.11,STANDARD,1000,TRUE
SA-TA-00980,RidgeRunner Core Agility Ladder Edge 18,Sports Accessories,Training Aids,RidgeRunner,42.99,29.35,3.56,10.81,7.69,3.61,STANDARD,1000,TRUE
SA-TA-00981,BlueWave Sports Elite Agility Ladder Max 19,Sports Accessories,Training Aids,BlueWave Sports,36.99,20.42,2.54,10.65,7.97,4.48,STANDARD,1000,TRUE
SA-SE-00982,Redwood Sporting Premier GPS Sports Watch Edge,Sports Accessories,Sports Electronics,Redwood Sporting,303.99,185.36,0.14,5.41,4.06,2.72,STANDARD,1000,TRUE
SA-SE-00983,Northstar Outdoor Core Sports Action Camera Max,Sports Accessories,Sports Electronics,Northstar Outdoor,226.99,161.99,0.49,6.83,4.87,3.65,STANDARD,1000,TRUE
SA-SE-00984,Pulse Athletics Classic GPS Sports Watch GT,Sports Accessories,Sports Electronics,Pulse Athletics,483.99,260.85,0.41,6.67,3.75,2.79,STANDARD,1000,TRUE
SA-SE-00985,BlueWave Sports Endurance Sports Action Camera X2,Sports Accessories,Sports Electronics,BlueWave Sports,314.99,181.76,0.63,6.52,5.17,4.04,STANDARD,1000,TRUE
SA-SE-00986,RidgeRunner Pro Electronic Scoreboard LT,Sports Accessories,Sports Electronics,RidgeRunner,641.99,420.50,13.01,32.36,21.88,5.72,LARGE,100,TRUE
SA-SE-00987,Apex Athletics Elite GPS Sports Watch XR,Sports Accessories,Sports Electronics,Apex Athletics,100.99,65.78,0.23,5.90,4.13,2.92,STANDARD,1000,TRUE
SA-SE-00988,TrailForge Pro GPS Sports Watch GT,Sports Accessories,Sports Electronics,TrailForge,320.99,155.68,0.18,5.99,4.15,3.19,STANDARD,1000,TRUE
SA-SE-00989,ForgeLine Elite Electronic Scoreboard NX,Sports Accessories,Sports Electronics,ForgeLine,732.99,439.33,22.59,28.99,21.11,6.27,LARGE,100,TRUE
SA-SE-00990,IronPeak Fitness Classic GPS Sports Watch LT 9,Sports Accessories,Sports Electronics,IronPeak Fitness,449.99,275.86,0.29,5.63,4.11,2.75,STANDARD,1000,TRUE
SA-SE-00991,Summit Sports Essential Electronic Scoreboard Max 10,Sports Accessories,Sports Electronics,Summit Sports,628.99,302.63,15.25,27.83,20.94,6.41,LARGE,100,TRUE
SA-SE-00992,Velocity Gear Performance GPS Sports Watch X2 11,Sports Accessories,Sports Electronics,Velocity Gear,416.21,267.20,0.10,6.13,4.43,2.97,STANDARD,1000,TRUE
SA-SE-00993,Apex Athletics Elite Electronic Scoreboard XR 12,Sports Accessories,Sports Electronics,Apex Athletics,416.99,229.13,24.98,33.05,22.26,5.95,LARGE,100,TRUE
SA-SE-00994,StrikeZone Athletics Competition Sports Action Camera X1 13,Sports Accessories,Sports Electronics,StrikeZone Athletics,279.99,139.25,0.65,6.98,4.96,4.46,STANDARD,1000,TRUE
SA-SE-00995,TitanTrail Elite Electronic Scoreboard X2 14,Sports Accessories,Sports Electronics,TitanTrail,232.99,166.96,17.06,27.47,17.60,5.45,LARGE,100,TRUE
SA-SE-00996,Apex Athletics Premier Sports Action Camera GT 15,Sports Accessories,Sports Electronics,Apex Athletics,414.77,295.83,0.72,7.48,5.58,4.09,STANDARD,1000,TRUE
SA-SE-00997,PeakMotion Essential GPS Sports Watch X1 16,Sports Accessories,Sports Electronics,PeakMotion,568.14,340.18,0.22,6.33,4.06,3.08,STANDARD,1000,TRUE
SA-SE-00998,TitanTrail Trail Heart Rate Monitor NX 17,Sports Accessories,Sports Electronics,TitanTrail,71.99,51.79,0.37,6.59,4.28,2.76,STANDARD,1000,TRUE
SA-SE-00999,Redwood Sporting Active Sports Action Camera X1 18,Sports Accessories,Sports Electronics,Redwood Sporting,233.40,130.73,0.92,6.94,5.38,4.01,STANDARD,1000,TRUE
SA-SE-01000,IronPeak Fitness Core Sports Action Camera XR 19,Sports Accessories,Sports Electronics,IronPeak Fitness,245.99,166.82,0.92,6.61,5.40,3.77,STANDARD,1000,TRUE
